time,lat,lon,alt,satellite_count,snr
2026-04-11 21:38:02.367053,23.483725519587992,89.94153101034372,46.925529411937326,8,19.5414901036261
2026-04-11 21:38:03.367053,23.558199573652388,89.37870500608234,22.80431598577867,7,15.23303731379864
2026-04-11 21:38:04.367053,23.843738049678866,89.84633322832266,44.18651376963942,2,26.857322235083913
2026-04-11 21:38:05.367053,23.48835900628964,89.26178672433032,25.65331603374572,11,30.674524616261472
2026-04-11 21:38:06.367053,23.48737623949776,89.91231508630123,11.260423705840864,0,16.684442031513917
2026-04-11 21:38:07.367053,23.06805355452487,89.67270047978,49.79433614032308,10,14.24194824572063
2026-04-11 21:38:08.367053,23.116247408009393,89.85088530260786,25.61737787369246,4,19.752445403094523
2026-04-11 21:38:09.367053,23.639040290122644,89.96845370595592,11.361386623628956,6,11.317873109086861
2026-04-11 21:38:10.367053,23.945761589392042,89.85546330239093,20.24907630531723,3,14.106110700551238
2026-04-11 21:38:11.367053,23.47574920342403,89.33977426360714,40.81459720624851,11,23.83539104422489
2026-04-11 21:38:12.367053,23.40485707676665,89.22777862902215,23.413576566738605,3,43.88858524907963
2026-04-11 21:38:13.367053,23.22404885196995,89.30566822423344,43.46557767340003,8,34.72433162100465
2026-04-11 21:38:14.367053,23.58033734867228,89.93757850000232,39.29267858425859,4,15.868743961469484
2026-04-11 21:38:15.367053,23.714213601452997,89.49204928628747,49.739662118143464,3,22.896206554278564
2026-04-11 21:38:16.367053,23.817075598132522,89.67615649147379,45.265398870670616,0,11.55362575383672
2026-04-11 21:38:17.367053,23.940654319345022,89.12845247624998,42.79307204752551,9,38.4365553789563
2026-04-11 21:38:18.367053,23.434110302452126,89.05229913575127,40.48212428762511,3,16.43515050763494
2026-04-11 21:38:19.367053,23.696406815471363,89.87323461113783,31.53311657684668,4,12.892978993280252
2026-04-11 21:38:20.367053,23.28879252585552,89.67213511727888,44.623413463682986,4,31.065476568557347
2026-04-11 21:38:21.367053,23.811003742115116,89.24311839131893,43.019378493077284,11,16.87693616541995
2026-04-11 21:38:22.367053,23.994118605684342,89.77697356034722,22.351534790175013,4,38.91751803275244
2026-04-11 21:38:23.367053,23.698381447252324,89.0568598862227,44.10693174754901,3,17.998923784820775
2026-04-11 21:38:24.367053,23.874842288835275,89.49462594122569,38.36672168624522,8,9.674932177066516
2026-04-11 21:38:25.367053,23.588845969908842,89.42368826860535,21.702544730171127,3,8.050778960353968
2026-04-11 21:38:26.367053,23.13358995445426,89.70201131980723,36.56396122914714,0,36.096451598722474
2026-04-11 21:38:27.367053,23.71427779817515,89.94846256980779,22.312808759523808,6,28.989493718141222
2026-04-11 21:38:28.367053,23.352388569838904,89.22725678181949,21.675652306918476,6,10.99748890536957
2026-04-11 21:38:29.367053,23.039460520365036,89.60520203885068,47.433010140807866,8,9.34440563619438
2026-04-11 21:38:30.367053,23.83524150653689,89.05951749467327,45.08907649431825,11,35.643955726761874
2026-04-11 21:38:31.367053,23.64401949696843,89.2482060518349,35.941054888569326,9,13.666305514756614
2026-04-11 21:38:32.367053,23.578631139691385,89.33448158403846,10.860649086164376,9,25.86655067975808
2026-04-11 21:38:33.367053,23.68835095969686,89.95702322752453,19.366725298014913,4,31.621129593429256
2026-04-11 21:38:34.367053,23.266945110492696,89.3178173068373,32.35731562803302,3,16.633529459106754
2026-04-11 21:38:35.367053,23.128384316978902,89.13205658320588,18.533971368079676,3,18.46075438708578
2026-04-11 21:38:36.367053,23.896086162273154,89.06806117768805,41.119726695863974,0,22.091618133389844
2026-04-11 21:38:37.367053,23.312477681777608,89.36057568847018,24.528775728876315,6,14.678398951371747
2026-04-11 21:38:38.367053,23.903663273127503,89.09160267370737,36.463411227123174,9,18.582062584624502
2026-04-11 21:38:39.367053,23.290271593514568,89.55591206085336,41.66606007456593,7,23.4958339011595
2026-04-11 21:38:40.367053,23.844389628665926,89.98434100176196,40.637693052809226,10,8.156838828373644
2026-04-11 21:38:41.367053,23.355258555364156,89.11647262290687,36.10751746443824,6,26.61400805781179
2026-04-11 21:38:42.367053,23.855647141764724,89.23094054089232,38.07995365355573,1,44.82878214826631
2026-04-11 21:38:43.367053,23.496683997869436,89.44747354059758,38.28991092983753,7,39.53391268437987
2026-04-11 21:38:44.367053,23.89278060014308,89.93929991484565,33.148909067133765,5,40.9469723177051
2026-04-11 21:38:45.367053,23.434534324207807,89.1053800174482,34.30527555738649,4,29.423414914361476
2026-04-11 21:38:46.367053,23.097494018535272,89.86656619117385,12.234146454623325,5,41.225000035849234
2026-04-11 21:38:47.367053,23.409547099572855,89.41934344735647,43.26526031758317,7,8.438230113726517
2026-04-11 21:38:48.367053,23.92751526832324,89.83167999250973,49.12669406057204,2,39.1079029055994
2026-04-11 21:38:49.367053,23.667447939945934,89.44857840337323,35.88304826121346,4,33.99201486598879
2026-04-11 21:38:50.367053,23.107719817731518,89.2257019554639,30.987447194290446,10,34.71944162095582
2026-04-11 21:38:51.367053,23.895973496668294,89.70635334376414,35.15719007234096,11,7.5060283024546015
2026-04-11 21:38:52.367053,23.748274010827707,89.67590048839327,34.79000016426821,8,41.94037946364206
2026-04-11 21:38:53.367053,23.122040744096424,89.9904761787211,30.741352691069167,7,19.8077849728239
2026-04-11 21:38:54.367053,23.202134633307136,89.93339037727804,26.98741993885296,7,29.663983129930443
2026-04-11 21:38:55.367053,23.860417423922136,89.19222112515831,11.470652884336188,8,17.72479911481907
2026-04-11 21:38:56.367053,23.100270282249852,89.42798493829038,45.53140179530112,8,37.940709994285406
2026-04-11 21:38:57.367053,23.981692136252562,89.12376806912727,10.011993569579376,10,42.938577284145666
2026-04-11 21:38:58.367053,23.088181136392404,89.20994508803781,30.186425525343104,7,31.56796685280589
2026-04-11 21:38:59.367053,23.60109247318823,89.19223568742889,36.593851190052476,8,6.6630417439317835
2026-04-11 21:39:00.367053,23.19763226717142,89.12180657993248,16.993772508472624,11,41.462884061713424
2026-04-11 21:39:01.367053,23.481240525577046,89.44151188949138,46.15489406574205,10,32.11474273148817
2026-04-11 21:39:02.367053,23.89246154484504,89.58499762310038,23.837546514170892,10,11.632394686846883
2026-04-11 21:39:03.367053,23.120209323012215,89.89906329971788,28.541030043020253,7,8.045190557536985
2026-04-11 21:39:04.367053,23.93630177093834,89.08905314380182,44.80006083020106,9,34.77612307164678
2026-04-11 21:39:05.367053,,,43.57913627161238,9,38.62372407648462
2026-04-11 21:39:06.367053,,,30.50647320943697,9,8.734116454459624
2026-04-11 21:39:07.367053,,,37.38440424480229,0,33.464703939964764
2026-04-11 21:39:08.367053,,,11.219405471034536,6,34.325627030956646
2026-04-11 21:39:09.367053,,,35.2334835125447,11,22.444148263002752
2026-04-11 21:39:10.367053,,,31.763819397284703,3,17.78725465334165
2026-04-11 21:39:11.367053,,,35.61428856603271,2,22.200585751951497
2026-04-11 21:39:12.367053,,,34.60506179709702,3,16.17582125410232
2026-04-11 21:39:13.367053,,,13.73602386391839,4,30.096694842881043
2026-04-11 21:39:14.367053,,,19.071715683534304,0,5.509565466862192
2026-04-11 21:39:15.367053,,,25.2954644281299,3,42.47135707789623
2026-04-11 21:39:16.367053,,,22.57512185102175,4,29.665994335023342
2026-04-11 21:39:17.367053,,,44.44932510250186,2,7.102443453945306
2026-04-11 21:39:18.367053,,,32.38658314922175,4,31.079838244690933
2026-04-11 21:39:19.367053,,,31.839556835001822,5,13.383515238867627
2026-04-11 21:39:20.367053,,,30.562348027054973,4,19.849930831634236
2026-04-11 21:39:21.367053,,,18.76233182438125,4,11.549486193903796
2026-04-11 21:39:22.367053,,,23.438063643448068,2,27.337626069714837
2026-04-11 21:39:23.367053,,,18.094962686856665,6,18.145867675431873
2026-04-11 21:39:24.367053,,,48.60858433146549,8,11.540531038746508
2026-04-11 21:39:25.367053,,,32.839088996599266,0,10.447812322805294
2026-04-11 21:39:26.367053,,,22.410034959380862,5,42.32519147716484
2026-04-11 21:39:27.367053,,,33.59950010271538,10,17.87708901433431
2026-04-11 21:39:28.367053,,,26.976034671918146,0,24.59709270214688
2026-04-11 21:39:29.367053,,,35.491163524031734,8,30.487825001524023
2026-04-11 21:39:30.367053,,,27.580692419176472,6,8.370987975162144
2026-04-11 21:39:31.367053,,,18.995636371739458,1,14.132721044358387
2026-04-11 21:39:32.367053,,,17.36829574859064,3,34.16884686436444
2026-04-11 21:39:33.367053,,,28.93035743766918,4,11.972013692765572
2026-04-11 21:39:34.367053,,,16.34405109823224,2,5.873776265124739
2026-04-11 21:39:35.367053,,,43.8414473326819,2,9.152329325533767
2026-04-11 21:39:36.367053,,,14.515866896811795,9,15.730458515372664
2026-04-11 21:39:37.367053,,,40.2723792199961,5,32.5327545724211
2026-04-11 21:39:38.367053,,,34.12438532652904,5,11.091823890840562
2026-04-11 21:39:39.367053,,,48.51595192396243,9,28.651211070347298
2026-04-11 21:39:40.367053,,,16.12217133366371,1,41.798801738130926
2026-04-11 21:39:41.367053,,,21.064728686763864,1,39.66945101417085
2026-04-11 21:39:42.367053,,,26.351901820266157,1,16.958149156415807
2026-04-11 21:39:43.367053,,,35.50923332595271,4,22.485587478456267
2026-04-11 21:39:44.367053,,,27.24321539728524,9,42.22661544247397
2026-04-11 21:39:45.367053,,,18.571814498758176,0,39.70742873007421
2026-04-11 21:39:46.367053,,,13.07883108819401,5,21.404973047190353
2026-04-11 21:39:47.367053,,,13.881599461271366,6,22.73323926271875
2026-04-11 21:39:48.367053,,,19.414008780776438,1,27.319818348662466
2026-04-11 21:39:49.367053,,,36.510351684965926,4,13.943041522653491
2026-04-11 21:39:50.367053,,,20.212961441500322,3,10.64384973229716
2026-04-11 21:39:51.367053,,,29.098420716779785,10,14.337075831363148
2026-04-11 21:39:52.367053,,,12.910007092481667,7,37.75601165653013
2026-04-11 21:39:53.367053,,,23.482796037098645,8,36.742390827556555
2026-04-11 21:39:54.367053,,,26.917203851398696,11,31.428535777403734
2026-04-11 21:39:55.367053,23.650102063057005,89.3608676046307,26.538765291169778,5,14.848805546718289
2026-04-11 21:39:56.367053,23.58070640646911,89.33128570505944,13.622543748855986,1,34.5273781942296
2026-04-11 21:39:57.367053,23.245089414764813,89.53808845717526,13.433577226274505,10,24.71567184541932
2026-04-11 21:39:58.367053,23.917837469206916,89.79150109572255,21.562918331834876,4,20.08931315285759
2026-04-11 21:39:59.367053,23.638224794896693,89.54394214559302,35.92477756040219,11,26.11755635890493
2026-04-11 21:40:00.367053,23.084433492672296,89.53805657924475,15.034399934300374,0,37.29021920609787
2026-04-11 21:40:01.367053,23.9550842581584,89.60179083241492,33.60531239017614,11,20.90203700103981
2026-04-11 21:40:02.367053,23.80569125549527,89.7011548585373,21.328026186575638,1,32.21276558859293
2026-04-11 21:40:03.367053,23.192663633620445,89.1045432269327,11.947134262154053,2,25.399472389599268
2026-04-11 21:40:04.367053,23.224379093841392,89.56663804551899,36.894535960371684,4,40.642558002281255
2026-04-11 21:40:05.367053,23.593046508539725,89.74717912790099,18.529251339009697,11,26.07338369226765
2026-04-11 21:40:06.367053,23.861153025227658,89.10715896168222,19.65959142457268,7,40.25855802774962
2026-04-11 21:40:07.367053,23.254017089381044,89.50309711148458,38.227161086394815,2,17.011370287892102
2026-04-11 21:40:08.367053,23.687266643201657,89.25098104267454,17.54198994050197,5,20.64643535475949
2026-04-11 21:40:09.367053,23.075332080407613,89.35651287654824,38.05929503906984,0,21.584284044797187
2026-04-11 21:40:10.367053,23.665880714488743,89.22676574865372,12.5023276429641,11,20.210819610369164
2026-04-11 21:40:11.367053,23.99605971264693,89.04936522485889,39.41017183572473,3,6.928139401253608
2026-04-11 21:40:12.367053,23.86219444053278,89.83298455427416,34.554675018704195,0,40.25370281268891
2026-04-11 21:40:13.367053,23.81128508307111,89.14789379217325,33.37651797540633,1,32.92009500108857
2026-04-11 21:40:14.367053,23.508520293208484,89.56620869131538,25.550773269952977,4,40.81487334568629
2026-04-11 21:40:15.367053,23.583173972042488,89.94352200098254,30.017122586695756,9,12.882735785213368
2026-04-11 21:40:16.367053,23.016943560995244,89.08723613734328,10.953335438363577,10,8.525570585769696
2026-04-11 21:40:17.367053,23.769539281689056,89.38126076606844,12.38209372941486,6,44.735999673647406
2026-04-11 21:40:18.367053,23.02746153150734,89.1214982058117,19.885169039105666,1,15.605331869936109
2026-04-11 21:40:19.367053,23.172036513009346,89.10543141142293,31.949246020552835,1,33.32373404186014
2026-04-11 21:40:20.367053,23.17731800550392,89.1456491015412,15.94528574104137,2,39.58941214197981
2026-04-11 21:40:21.367053,23.12213210612404,89.7032013631605,22.528185367885687,9,44.739802907070896
2026-04-11 21:40:22.367053,23.382156222803324,89.31501449612949,29.430890714529458,5,30.126371910796756
2026-04-11 21:40:23.367053,23.431311588777316,89.4675044304819,14.374586322074085,4,34.527088180457426
2026-04-11 21:40:24.367053,23.72870238692555,89.6659315963979,48.89762134196766,9,11.689475993536412
2026-04-11 21:40:25.367053,23.83238006206766,89.712870702982,42.07163517955539,11,24.145422101711603
2026-04-11 21:40:26.367053,23.606004875257227,89.38481251712368,14.04573398754362,3,27.288756243129598
2026-04-11 21:40:27.367053,23.021980323330993,89.63378375074355,33.69434486088976,9,8.454582294277166
2026-04-11 21:40:28.367053,23.427277526325742,89.005265475067,32.89316599171418,1,27.55601038590262
2026-04-11 21:40:29.367053,23.937736008638154,89.70829348607573,34.22211394726126,4,32.56181573925032
2026-04-11 21:40:30.367053,23.979081753511252,89.55855643308497,26.177228952489465,11,13.388652769195906
2026-04-11 21:40:31.367053,23.13580512871257,89.09174447180457,28.85182012201959,2,37.18720944119549
2026-04-11 21:40:32.367053,23.483682627548365,89.25098616340802,42.890353994833134,0,36.761222064038236
2026-04-11 21:40:33.367053,23.446528516620596,89.36287491298216,21.51254330395234,8,31.883494445088502
2026-04-11 21:40:34.367053,23.570511259384137,89.53798962294319,37.06509978782046,2,29.991159720970337
2026-04-11 21:40:35.367053,23.07584288344272,89.22777039895783,25.430544155732953,1,20.900347375041544
2026-04-11 21:40:36.367053,23.441560276915904,89.93264757485609,17.911083789808544,7,43.894220421692715
2026-04-11 21:40:37.367053,23.635687132432086,89.4315059240202,13.086379390003401,7,29.896522819333352
2026-04-11 21:40:38.367053,23.598734651457253,89.8448779860935,24.612731996044154,2,21.79786859619552
2026-04-11 21:40:39.367053,23.69651143393652,89.70690849096012,32.26300459187152,2,18.63430231736764
2026-04-11 21:40:40.367053,23.49955433546193,89.49168441250606,37.200709882413435,0,41.73911333628692
2026-04-11 21:40:41.367053,23.771097608124187,89.1178200845815,30.090447266546448,7,31.367373219215974
2026-04-11 21:40:42.367053,23.57321855287466,89.50205799251745,28.826778929114113,1,24.79022451818579
2026-04-11 21:40:43.367053,23.00295047853992,89.56409777484103,10.999670518374693,7,8.82164998856286
2026-04-11 21:40:44.367053,23.54267501914916,89.5034684362637,21.217591429343333,2,34.58566392655513
2026-04-11 21:40:45.367053,23.38050229456544,89.99146809268366,20.26506118598014,0,38.05630949067099
2026-04-11 21:40:46.367053,23.07388156106107,89.90951710780627,15.63519056926534,0,12.122598970573017
2026-04-11 21:40:47.367053,23.893816417069235,89.0739160072188,29.581044732805182,0,40.06898402774633
2026-04-11 21:40:48.367053,23.496305722862008,89.80284881909391,27.255621026713328,7,8.672892468226951
2026-04-11 21:40:49.367053,23.441498214267934,89.85548679945136,15.310560126015837,0,44.81003943828241
2026-04-11 21:40:50.367053,23.87103039568054,89.39651465625636,42.6278083816552,7,24.801526096989306
2026-04-11 21:40:51.367053,23.380850784082767,89.43560333194637,25.886591631654422,7,9.535934818428924
2026-04-11 21:40:52.367053,23.96135392089341,89.50314461905319,26.833164965858135,5,17.352767404626384
2026-04-11 21:40:53.367053,23.519302573926396,89.76350102064418,40.31144056012449,9,17.772981133800766
2026-04-11 21:40:54.367053,23.554228602494288,89.02508131975452,45.37142881310306,5,34.67055368327533
2026-04-11 21:40:55.367053,23.825617376097536,89.06313586589451,44.200035696295494,6,13.603028885721201
2026-04-11 21:40:56.367053,23.716206841751085,89.82476198177528,13.383581825619197,7,11.779823524515344
2026-04-11 21:40:57.367053,23.88813994160476,89.27415159508136,49.26058050484733,5,41.35274226952878
2026-04-11 21:40:58.367053,23.925260399756294,89.44907473473901,10.834311652281832,4,23.45191662420386
2026-04-11 21:40:59.367053,23.823343255090936,89.29564678671535,42.375669683976874,1,23.234236929213278
2026-04-11 21:41:00.367053,23.066964001297997,89.72979644849468,45.43616409894578,8,35.61853401861157
2026-04-11 21:41:01.367053,23.200360149949557,89.81723798063176,16.454042179376792,9,20.953565978655885
2026-04-11 21:41:02.367053,23.725244803468797,89.29716977752125,11.455020047090212,0,8.290532148822916
2026-04-11 21:41:03.367053,23.640669254015386,89.43361036823039,45.176878046717405,5,9.035403187904585
2026-04-11 21:41:04.367053,23.11432606682171,89.92120564201028,43.886273623137065,7,10.745128504060366
2026-04-11 21:41:05.367053,23.924679801006267,89.45070050882973,12.469739280505854,4,29.704349645797997
2026-04-11 21:41:06.367053,23.88731425839957,89.85794105517309,45.764748571296295,2,11.349707521920006
2026-04-11 21:41:07.367053,23.17081758754496,89.12352026470045,36.71159583765964,9,43.57524492968412
2026-04-11 21:41:08.367053,23.896821204192765,89.20376988211169,14.147645284156862,2,43.42866406049036
2026-04-11 21:41:09.367053,23.417843092780355,89.58675491824421,33.790657177786116,8,6.760306493548032
2026-04-11 21:41:10.367053,23.42511857412012,89.15124185976691,20.00249480314068,7,6.133185601292368
2026-04-11 21:41:11.367053,23.24850389872465,89.13685073967712,22.85825368293789,1,27.452937520918187
2026-04-11 21:41:12.367053,23.35862131862517,89.41845100035678,23.172327077776373,10,20.49605135513733
2026-04-11 21:41:13.367053,23.11672541851803,89.3332015284738,34.989621921754335,11,16.538040224122526
2026-04-11 21:41:14.367053,23.83892327459478,89.64931938705148,27.472175015678957,8,42.119135898377344
2026-04-11 21:41:15.367053,23.19409150873843,89.87515255415879,31.82175480410713,3,17.381004131338578
2026-04-11 21:41:16.367053,23.863609039183366,89.68893333092042,14.656868339378487,0,26.126191459411018
2026-04-11 21:41:17.367053,23.703826512172256,89.84285180032448,28.77640994511821,1,39.649891935564284
2026-04-11 21:41:18.367053,23.556841033251242,89.80741686582084,29.045679475717016,5,17.393957607707836
2026-04-11 21:41:19.367053,23.027632713607975,89.17565314035342,45.99514319949301,2,14.351066834682676
2026-04-11 21:41:20.367053,23.37144534187419,89.48682265902917,40.429481802692365,4,6.369567675469341
2026-04-11 21:41:21.367053,23.132746950688592,89.77831756566114,37.98856473290394,1,40.84411003028869
2026-04-11 21:41:22.367053,23.720838786078808,89.06555143934852,26.221201466013092,5,42.45185489803894
2026-04-11 21:41:23.367053,23.530427065386704,89.30771134317922,37.19549046565382,3,18.48961572664325
2026-04-11 21:41:24.367053,23.59715605395417,89.10687706269597,31.497829658137626,8,29.15783381836688
2026-04-11 21:41:25.367053,23.28069735855845,89.0773843610996,24.59239279939567,9,13.123806061822304
2026-04-11 21:41:26.367053,23.266904215192827,89.5817428512775,47.029114613217175,2,10.232243153162056
2026-04-11 21:41:27.367053,23.801898345863982,89.60231290057612,32.328623874398545,6,14.711148942066368
2026-04-11 21:41:28.367053,23.118283252655168,89.120022847442,49.03520665181571,1,37.2727572291313
2026-04-11 21:41:29.367053,23.025273752150014,89.88700488458089,10.994671919604357,3,44.149724510677565
2026-04-11 21:41:30.367053,23.26423060417531,89.03265305739227,19.884187679687088,4,15.743898474530917
2026-04-11 21:41:31.367053,23.421315106583684,89.50880513064675,12.547402884836515,11,41.26921776099421
2026-04-11 21:41:32.367053,23.078520314489413,89.72179549154679,45.61834474244882,5,10.788839933470072
2026-04-11 21:41:33.367053,23.395347183863162,89.86206563074907,36.904918885141925,5,19.01344829441036
2026-04-11 21:41:34.367053,23.731517078177525,89.01505936552628,42.379531210999644,4,19.93216758542274
2026-04-11 21:41:35.367053,23.186887271328064,89.72052732493054,32.49114244032102,4,44.14036690218818
2026-04-11 21:41:36.367053,23.4850845777111,89.57404490718508,47.27658248995794,8,42.15757401931992
2026-04-11 21:41:37.367053,23.254771984183304,89.13731089346638,23.349037278759063,0,10.96062172566997
2026-04-11 21:41:38.367053,23.43818413761971,89.54576454725455,42.044443549542024,6,18.472945107635205
2026-04-11 21:41:39.367053,23.62124405621467,89.05145911818195,14.499427021951451,5,25.357443451680048
2026-04-11 21:41:40.367053,23.192305183845644,89.97505784171578,19.368896651667203,8,19.733217286556886
2026-04-11 21:41:41.367053,23.360685696422763,89.86602072714736,25.399070246546106,9,9.61992329752579
2026-04-11 21:41:42.367053,23.249110471321686,89.06126251886803,25.476477290905496,0,5.792750808383125
2026-04-11 21:41:43.367053,23.496498723284013,89.66829301882017,25.45138107782867,2,38.218722205652426
2026-04-11 21:41:44.367053,23.78855619026254,89.01140125823105,19.867513600951007,1,5.723455179527797
2026-04-11 21:41:45.367053,23.26278393147363,89.23914514102515,45.66020889910667,5,13.420867510679312
2026-04-11 21:41:46.367053,23.331596051732838,89.59200380989833,37.33890286833625,5,15.714283560930316
2026-04-11 21:41:47.367053,23.27031843968068,89.82637874206328,37.04367719701628,0,33.24691194171461
2026-04-11 21:41:48.367053,23.863384329939457,89.483840058292,43.23774082365482,6,7.1720746271274605
2026-04-11 21:41:49.367053,23.459959473956552,89.23160773659573,16.822082241140453,9,16.422002080663937
2026-04-11 21:41:50.367053,23.09072490094804,89.38381088716044,40.44965597285821,8,35.80151848270016
2026-04-11 21:41:51.367053,23.71438193396848,89.99870419102899,37.31250626350038,9,6.080235951852759
2026-04-11 21:41:52.367053,23.812219963262702,89.79006562231481,35.81183890682315,6,35.18231431028323
2026-04-11 21:41:53.367053,23.58147298329543,89.69115388100606,15.933872509977856,7,32.59712112890831
2026-04-11 21:41:54.367053,23.919624815856157,89.508961752216,11.61042327882357,7,36.103917567783434
2026-04-11 21:41:55.367053,23.054202144992225,89.00405239111204,19.266146331459982,9,18.91154095217281
2026-04-11 21:41:56.367053,23.600901494276528,89.45395835756518,41.88209398997361,0,36.85741668580522
2026-04-11 21:41:57.367053,23.06803190252986,89.81259931975669,36.8072487698297,4,40.62632347598859
2026-04-11 21:41:58.367053,23.991659923066354,89.94404114627524,15.738356505728559,1,35.077910322509
2026-04-11 21:41:59.367053,23.278542272978736,89.68761788203966,25.6909737644639,4,8.592856810829277
2026-04-11 21:42:00.367053,23.274970573499598,89.07269777965273,21.707721438814925,3,5.760506570336612
2026-04-11 21:42:01.367053,23.58076699942813,89.57061793251715,13.5559202992475,2,31.78689067561512
2026-04-11 21:42:02.367053,23.320652474901642,89.67821779472283,13.45037415395932,6,6.581746953566001
2026-04-11 21:42:03.367053,23.311909955181694,89.47818672610603,22.678260939852045,10,25.50527840873285
2026-04-11 21:42:04.367053,23.16901019192439,89.79605894225436,25.57894300514354,4,28.494641191850988
2026-04-11 21:42:05.367053,23.81570905696103,89.44007052897771,42.36842242950722,0,17.260077372357664
2026-04-11 21:42:06.367053,23.179737399339803,89.61732024602382,17.360479068059117,5,15.181845992567231
2026-04-11 21:42:07.367053,23.115952608421342,89.7816100592854,26.050751987359835,4,44.142751651528485
2026-04-11 21:42:08.367053,23.907945531583717,89.67298604473746,44.02492377412572,4,32.64419854069024
2026-04-11 21:42:09.367053,23.68027306833615,89.48358121437539,10.993211751537547,10,13.516567983828773
2026-04-11 21:42:10.367053,23.53868875194301,89.37785334211715,12.43586160965426,2,40.68550378334551
2026-04-11 21:42:11.367053,23.344332968242323,89.66866692578041,33.75655812065,2,31.52233104905447
2026-04-11 21:42:12.367053,23.381177625146943,89.70026589401873,24.226210557387432,3,31.87623360637254
2026-04-11 21:42:13.367053,23.293698059874224,89.57837800105001,43.698483583588086,9,32.78134407947874
2026-04-11 21:42:14.367053,23.99928454359448,89.94181486699149,33.70227626056338,3,11.289368311781516
2026-04-11 21:42:15.367053,23.033266012495382,89.69939637451489,46.095962447932415,3,22.889361346889178
2026-04-11 21:42:16.367053,23.498866167391245,89.351517552509,16.941548782695982,9,6.970471417594344
2026-04-11 21:42:17.367053,23.538280190427503,89.8505027210498,47.99562082843661,0,25.708551844843765
